Ticker,volume,volumeAvg,openPrice,closePrice,highPrice,lowPrice,unixTimestamp,numTransactions
ISEM,2248.0,24.3493,24.2596,24.3146,24.39,24.2596,2023-02-16,27.0
BSMR,11488.0,23.7223,23.74,23.68,23.74,23.68,2023-02-16,47.0
DYLD,19923.0,22.2822,22.26,22.27,22.3,22.26,2023-02-16,137.0
GLDI,5369.0,144.6906,144.16,144.52,145.1599,144.16,2023-02-16,165.0
MTRYW,5700.0,0.026850000000000002,0.0269,0.028800000000000003,0.028800000000000003,0.024,2023-02-16,10.0
TRIS.U,2000.0,10.273,10.28,10.28,10.28,10.245,2023-02-16,5.0
UDEC,2747.0,28.4382,28.36,28.35,28.49,28.35,2023-02-16,25.0
PJUN,12128.0,30.8793,30.8,30.76,30.975,30.76,2023-02-16,55.0
STXV,11805.0,26.115,26.0,26.0058,26.21,25.96,2023-02-16,43.0
CGMS,90078.0,26.0752,26.015,26.0,26.095,25.999200000000002,2023-02-16,546.0
FLEE,11031.0,26.3555,26.1742,26.24,26.4271,26.1742,2023-02-16,54.0
RCB,2001.0,23.3078,23.25,23.45,23.45,23.25,2023-02-16,35.0
DWUS,1266.0,34.2936,34.2498,34.13,34.3499,34.13,2023-02-16,6.0
OUST.WS,21780.0,0.19890000000000002,0.209899,0.19,0.21,0.186,2023-02-16,32.0
SMHI,105322.0,10.2464,10.08,10.25,10.33,10.02,2023-02-16,830.0
UAUG,3224.0,27.0934,27.0,26.9898,27.1347,26.9898,2023-02-16,36.0
TALKW,1137.0,0.138,0.15,0.14,0.15,0.13,2023-02-16,15.0
NBN,17994.0,44.2522,44.62,44.19,45.032,43.97,2023-02-16,566.0
SHDG,10726.0,22.0697,22.06,21.97,22.1204,21.97,2023-02-16,82.0
DIVD,1797.0,30.1853,30.0998,30.227,30.2901,30.0998,2023-02-16,8.0
CRIT,537.0,21.5147,21.3101,21.82,21.82,21.3101,2023-02-16,10.0
GTN.A,9333.0,10.8516,10.64,11.28,11.3,10.6,2023-02-16,54.0
NKEL,682.0,34.2882,34.3679,33.65,34.67,33.65,2023-02-16,23.0
NTSE,2540.0,28.2255,28.04,28.1843,28.38,28.04,2023-02-16,25.0
ARCM,100.0,99.72,99.72,99.465,99.72,99.465,2023-02-16,1.0
TOMZ,18566.0,0.7017,0.685,0.68,0.7497,0.68,2023-02-16,67.0
SUPP,3296.0,50.3428,50.27,50.1187,50.5111,50.1187,2023-02-16,25.0
BHRpB,1839.0,17.1143,17.4,17.41,17.41,16.6142,2023-02-16,36.0
FTAIO,387.0,23.3627,23.4399,23.22,23.4399,23.22,2023-02-16,5.0
SNCRL,14815.0,18.4982,18.4999,18.5,18.5,18.48,2023-02-16,63.0
HPLT,110451.0,10.1201,10.12,10.12,10.13,10.12,2023-02-16,15.0
XRLV,4372.0,47.8081,47.4439,47.7362,47.92,47.4439,2023-02-16,17.0
FACT,4351.0,10.1899,10.19,10.19,10.19,10.1833,2023-02-16,42.0
BNDC,10150.0,22.1345,22.1013,22.105,22.1499,22.1,2023-02-16,46.0
RCpE,9483.0,20.0119,20.49,19.9913,20.49,19.8,2023-02-16,94.0
HSCSW,9434.0,0.19890000000000002,0.23450000000000001,0.2291,0.23450000000000001,0.162,2023-02-16,50.0
AAICpB,139.0,19.5529,19.5499,19.5499,19.5499,19.5499,2023-02-16,4.0
GAINN,17510.0,23.2352,23.2,23.3,23.4499,23.15,2023-02-16,105.0
YOTAW,16348.0,0.07517,0.0751,0.082,0.08255000000000001,0.07250000000000001,2023-02-16,10.0
BIMI,15519.0,1.3929,1.3751,1.44,1.44,1.37,2023-02-16,194.0
BKIE,16746.0,67.0525,66.511,66.81,67.12,66.511,2023-02-16,51.0
STXE,8154.0,25.1078,24.96,25.0543,25.1699,24.8937,2023-02-16,65.0
XPND,505.0,18.0253,18.02,17.91,18.1,17.91,2023-02-16,5.0
CYCCP,3429.0,11.901299999999999,12.0,12.14,12.2,10.82,2023-02-16,46.0
BICK,1962.0,26.0997,26.08,26.099,26.11,26.045,2023-02-16,20.0
DISA,28780.0,10.8745,10.75,10.99,11.453,10.3768,2023-02-16,278.0
NDJI,6604.0,20.4268,20.41,20.4,20.4499,20.4,2023-02-16,48.0
ESM.WS,252932.0,0.07119,0.06,0.0671,0.081,0.05,2023-02-16,839.0
ATAK,120995.0,10.2697,10.27,10.265,10.3,10.265,2023-02-16,127.0
TBCP,534.0,9.9799,9.96,9.99,9.99,9.96,2023-02-16,10.0
IVCAW,15745.0,0.09026,0.0703,0.0702,0.1494,0.07010000000000001,2023-02-16,174.0
BMAY,7339.0,30.393,30.3,30.31,30.46,30.3,2023-02-16,37.0
TBLTW,3091.0,0.08846000000000001,0.092,0.086201,0.09340000000000001,0.0862,2023-02-16,16.0
ACU,5209.0,24.278,24.345,24.31,24.6317,24.01,2023-02-16,206.0
TKLF,12049.0,1.2207,1.24,1.212,1.24,1.2,2023-02-16,66.0
GRNT.WS,18439.0,0.9605,0.97,0.9501000000000001,0.980001,0.9500000000000001,2023-02-16,35.0
COCP,29352.0,2.4301,2.4101,2.46,2.5,2.3213,2023-02-16,329.0
CVR,7486.0,29.6455,29.175,29.5,30.34,28.8501,2023-02-16,112.0
LATGU,333.0,10.42,10.42,10.42,10.42,10.42,2023-02-16,3.0
ABRpD,2957.0,20.2985,20.54,20.3001,20.54,20.2142,2023-02-16,45.0
XITK,2461.0,122.5227,122.5565,121.0428,123.1085,121.03,2023-02-16,95.0
FBIOP,6723.0,19.7673,19.61,19.65,19.9,19.6,2023-02-16,58.0
OCFCP,7602.0,25.9528,25.69,25.9,26.2,25.6801,2023-02-16,36.0
ACAB,34621.0,10.3003,10.3,10.3,10.31,10.3,2023-02-16,33.0
TOACW,15000.0,0.09399,0.0944,0.09,0.0944,0.09,2023-02-16,5.0
TBUX,3209.0,48.7551,48.74,48.745,48.76,48.74,2023-02-16,17.0
PGSS,5002.0,10.366,10.36,10.36,10.39,10.36,2023-02-16,12.0
WAVC.U,5100.0,10.17,10.17,10.17,10.17,10.17,2023-02-16,4.0
TWOpA,2206.0,22.1643,22.22,22.2213,22.23,22.08,2023-02-16,38.0
OCCIO,1943.0,23.2531,23.27,23.39,23.39,23.2,2023-02-16,25.0
NETL,5439.0,26.8721,26.7878,26.9841,27.1099,26.7878,2023-02-16,56.0
BMAQR,7256.0,0.06702000000000001,0.061100999999999996,0.07880000000000001,0.07880000000000001,0.061,2023-02-16,20.0
KCGI.WS,65329.0,0.18660000000000002,0.15505000000000002,0.1821,0.227,0.15505000000000002,2023-02-16,127.0
PEBK,3159.0,33.0399,33.204,33.18,33.204,32.945,2023-02-16,108.0
XRMI,25250.0,21.0215,20.98,21.04,21.05,20.98,2023-02-16,186.0
RCC,8874.0,23.1907,23.2,23.06,23.35,23.02,2023-02-16,48.0
GWIIW,194235.0,0.212,0.22,0.21,0.23,0.1743,2023-02-16,149.0
EMBKW,2199.0,0.06957,0.0695,0.069399,0.0699,0.069399,2023-02-16,15.0
BNOV,7807.0,31.6395,31.49,31.4396,31.749,31.4396,2023-02-16,61.0
SUNL.WS,315.0,0.1495,0.15,0.15,0.15,0.15,2023-02-16,2.0
AMPGW,7300.0,0.3885,0.3801,0.4,0.4,0.35505000000000003,2023-02-16,35.0
GHYB,2953.0,42.3385,42.245,42.249,42.4,42.245,2023-02-16,56.0
FDLS,2423.0,26.8345,26.697,26.8243,26.8601,26.697,2023-02-16,19.0
ONOF,6254.0,28.2811,28.07,28.0067,28.3199,28.0067,2023-02-16,18.0
IMPL,22643.0,2.4385,2.2800000000000002,2.51,2.65,2.25,2023-02-16,147.0
FFNW,1025.0,15.3319,15.36,15.31,15.375,15.3,2023-02-16,20.0
DWMC,580.0,34.4116,34.0801,34.5363,34.6564,34.0801,2023-02-16,7.0
HDAW,2550.0,23.1269,23.0501,23.16,23.2199,23.0501,2023-02-16,13.0
HSRT,29832.0,38.1975,38.18,38.2051,38.2183,38.16,2023-02-16,174.0
XDEC,33665.0,30.9817,30.9113,30.9,31.03,30.9,2023-02-16,95.0
BAFN,3088.0,19.0322,19.12,19.13,19.13,19.0,2023-02-16,72.0
VINC,28457.0,1.1318,1.2,1.1400000000000001,1.2,1.105,2023-02-16,119.0
RYJ,2663.0,60.8034,60.5119,60.4711,61.0,60.4711,2023-02-16,33.0
COPJ,6605.0,19.0275,18.88,19.075,19.16,18.82,2023-02-16,71.0
ALPS,5011.0,4.1749,4.18,4.2,4.2,4.15,2023-02-16,83.0
ISZE,200.0,25.61,25.61,25.6998,25.6998,25.61,2023-02-16,2.0
UPAR,2363.0,13.9576,13.885,13.8514,14.03,13.8514,2023-02-16,42.0
TSJA,840.0,25.5257,25.49,25.4692,25.61,25.4692,2023-02-16,5.0
XSEP,18314.0,32.1716,32.13,32.14,32.26,32.06,2023-02-16,61.0
GRBKpA,1693.0,20.7657,20.7,20.45,20.9477,20.45,2023-02-16,8.0
FRLAW,11130.0,0.07,0.07,0.07,0.07,0.0699,2023-02-16,9.0
NJUL,14517.0,46.4661,46.33,46.1617,46.54,46.1617,2023-02-16,80.0
ATNFW,1416.0,0.03878,0.04,0.033,0.04,0.033,2023-02-16,16.0
WTM,12819.0,1531.4005,1520.35,1540.01,1549.42,1510.0,2023-02-16,2066.0
COW,1180.0,39.3233,39.25,39.371,39.389,39.25,2023-02-16,26.0
TPLE,2634.0,23.9379,23.86,23.8442,24.0074,23.8442,2023-02-16,22.0
STXK,1568.0,27.4575,27.24,27.28,27.52,27.24,2023-02-16,36.0
IMACW,109.0,0.06901,0.0693,0.0693,0.0693,0.0693,2023-02-16,3.0
JBBB,9410.0,46.5504,46.51,46.48,46.66,46.46,2023-02-16,159.0
ALSAW,3818.0,0.01627,0.016,0.019,0.019,0.016,2023-02-16,8.0
FRI,9258.0,26.2348,26.045,26.1714,26.36,26.0115,2023-02-16,69.0
FAD,2549.0,101.9574,101.41,101.2,102.1101,101.2,2023-02-16,53.0
NTZ,22294.0,6.0569,6.26,6.339,6.5,5.75,2023-02-16,385.0
CYTHW,4414.0,0.2553,0.262119,0.23600000000000002,0.278,0.23600000000000002,2023-02-16,17.0
RUMBW,17675.0,2.0941,2.05,2.18,2.18,2.05,2023-02-16,85.0
VEGA,2456.0,36.2161,36.19,36.0198,36.3499,36.0198,2023-02-16,28.0
HWBK,12666.16,23.6458,23.5481,23.4808,24.0573,23.3809,2023-02-16,251.0
DIP,1135.0,26.3186,26.19,26.2395,26.36,26.19,2023-02-16,28.0
SAMA,30030.0,10.2,10.2,10.2,10.2,10.2,2023-02-16,3.0
SLNHP,2152.0,3.4458,3.25,3.55,3.5901,3.25,2023-02-16,32.0
ORGNW,34814.0,0.9532,0.96,0.923,0.969899,0.9201,2023-02-16,78.0
ECCpD,791.0,20.9662,20.95,20.9001,21.0399,20.9001,2023-02-16,8.0
OAIM,7202.0,29.3191,29.19,29.2601,29.39,29.19,2023-02-16,19.0
ISTR,6606.0,20.1539,20.12,20.03,20.2125,20.03,2023-02-16,205.0
UWMC.WS,16321.0,0.19970000000000002,0.199899,0.2,0.2,0.195516,2023-02-16,44.0
CMSpB,336.0,88.3455,88.86,87.55,88.86,87.55,2023-02-16,7.0
FDEV,1290.0,25.3775,25.18,25.4333,25.4333,25.18,2023-02-16,6.0
FICS,2863.0,30.8499,30.69,30.76,30.93,30.69,2023-02-16,32.0
NESRW,3706.0,0.43760000000000004,0.5375,0.4151,0.5375,0.4151,2023-02-16,24.0
STGF,118.0,22.2484,22.25,22.2265,22.25,22.2265,2023-02-16,4.0
ERES,6171.0,10.6031,10.5,10.54,10.65,10.5,2023-02-16,72.0
LUMO,22729.0,3.4245,3.29,3.395,3.5079000000000002,3.26,2023-02-16,175.0
HPLTW,587.0,0.061900000000000004,0.095,0.0551,0.095,0.0551,2023-02-16,4.0
MIXT,12132.0,8.3199,8.2199,8.28,8.4482,8.2198,2023-02-16,184.0
SAY,11923.0,25.1662,25.2,25.145,25.2,25.1019,2023-02-16,75.0
ALTIW,87137.0,0.5246000000000001,0.5399,0.545,0.5609000000000001,0.49,2023-02-16,236.0
FIHD,506.0,216.4857,214.59,216.9786,218.52,214.59,2023-02-16,12.0
CSTA.WS,1001.0,0.1134,0.107,0.116,0.11610000000000001,0.107,2023-02-16,9.0
JPRE,1967.0,45.0283,44.73,45.0363,45.2299,44.73,2023-02-16,30.0
HTpE,7289.0,21.5968,21.6,21.61,21.67,21.5001,2023-02-16,85.0
IRRX.WS,30500.0,0.2953,0.29,0.30000000000000004,0.30000000000000004,0.2644,2023-02-16,107.0
JUN.WS,100.0,0.19,0.19,0.19,0.19,0.19,2023-02-16,1.0
LEJU,5524.0,1.3548,1.38,1.37,1.3900000000000001,1.35,2023-02-16,36.0
SHPW.WS,14900.0,0.03211,0.0375,0.030500000000000003,0.038377,0.030500000000000003,2023-02-16,19.0
LDEM,2954.0,46.1299,45.915,45.96,46.228,45.915,2023-02-16,45.0
IBTJ,15894.0,21.6221,21.61,21.6,21.639,21.6,2023-02-16,132.0
BNDD,37475.0,15.3447,15.45,15.34,15.45,15.32,2023-02-16,200.0
DEEF,1479.0,26.7544,26.6599,26.6948,26.9,26.6599,2023-02-16,12.0
SZNE,3053.0,38.385,38.21,38.1817,38.54,38.1817,2023-02-16,40.0
REVE,246752.0,10.526299999999999,10.54,10.52,10.55,10.5,2023-02-16,171.0
APGNW,26749.0,0.09888000000000001,0.0951,0.105,0.105,0.093,2023-02-16,62.0
PJAN,25493.0,33.0592,33.0,32.9498,33.1,32.9498,2023-02-16,87.0
LGVN,20518.0,3.5914,3.6114,3.56,3.66,3.56,2023-02-16,224.0
DEUS,8724.0,44.7294,44.59,44.69,45.0,44.59,2023-02-16,50.0
QQQN,2715.0,26.6229,26.6848,26.5,26.741,26.49,2023-02-16,39.0
NVSAU,9762.0,10.15,10.15,10.15,10.15,10.15,2023-02-16,7.0
HISF,2575.0,44.5212,44.4815,44.48,44.54,44.48,2023-02-16,22.0
SAITW,1810.0,0.10450000000000001,0.1148,0.1,0.1148,0.1,2023-02-16,19.0
WEYS,7524.0,26.1326,25.85,26.57,26.57,25.695,2023-02-16,445.0
PAMC,2201.0,35.4965,35.3472,35.3415,35.7,35.34,2023-02-16,28.0
MLACW,5601.0,0.07002,0.07,0.07,0.07100000000000001,0.07,2023-02-16,8.0
UST,10552.0,47.3095,47.11,47.1945,47.4,47.11,2023-02-16,61.0
RSEE,5606.0,25.5037,25.45,25.43,25.69,25.43,2023-02-16,20.0
EIPX,10317.0,20.852,20.745,20.8283,20.9,20.74,2023-02-16,59.0
BWCAW,4302.0,0.25830000000000003,0.2926,0.22,0.2962,0.22,2023-02-16,44.0
NAMS,14163.0,13.0603,13.12,13.19,13.19,13.0,2023-02-16,224.0
GTXAP,11966.0,9.1992,9.15,9.25,9.28,9.11,2023-02-16,83.0
VPN,3005.0,13.5515,13.445,13.53,13.59,13.445,2023-02-16,48.0
SCEpL,4266.0,20.0406,19.97,20.08,20.14,19.852899999999998,2023-02-16,86.0
ECCC,1555.0,21.5174,21.5,21.5101,21.5101,21.5,2023-02-16,21.0
TTAI,435.0,26.829,26.7601,26.8561,26.8561,26.7601,2023-02-16,10.0
GNLpB,5710.0,23.2484,23.3,23.15,23.6,23.15,2023-02-16,62.0
MCAER,103319.0,0.4122,0.4061,0.41000000000000003,0.45,0.38220099999999996,2023-02-16,236.0
AGMpD,6004.0,23.5525,23.51,23.56,23.755,23.48,2023-02-16,49.0
TMCWW,4735.0,0.1647,0.160101,0.17,0.17,0.16,2023-02-16,40.0
FMAR,7336.0,32.9079,32.88,32.82,32.97,32.82,2023-02-16,52.0
NFNT.WS,1005.0,0.13540000000000002,0.14400000000000002,0.12510000000000002,0.14400000000000002,0.125,2023-02-16,10.0
NMpH,3746.0,23.0539,22.97,23.0,23.25,22.97,2023-02-16,40.0
DBV,5863.0,25.3757,25.51,25.3789,25.53,25.23,2023-02-16,56.0
LEV.WS.A,1825.0,0.8912,0.8200000000000001,0.9,0.9937,0.8200000000000001,2023-02-16,15.0
BH,2172.0,170.0073,169.02,170.6,171.52,168.82,2023-02-16,407.0
ALOR,137107.0,10.4728,10.52,10.35,10.85,10.32,2023-02-16,454.0
OABIW,1250.0,0.6101,0.5901000000000001,0.7175,0.7175,0.5801000000000001,2023-02-16,9.0
FACT.WS,27050.0,0.33130000000000004,0.3301,0.33,0.36510000000000004,0.33,2023-02-16,13.0
PBEE,8800.0,23.0624,23.25,23.1031,23.25,23.06,2023-02-16,6.0
PBTP,22312.0,24.5281,24.52,24.5039,24.5499,24.5039,2023-02-16,59.0
BKKT.WS,16571.0,0.3301,0.339899,0.30160000000000003,0.34,0.30160000000000003,2023-02-16,25.0
QLVD,1750.0,25.0834,24.97,24.9934,25.13,24.97,2023-02-16,17.0
LBRDP,6198.0,24.1445,24.12,24.0,24.305,24.0,2023-02-16,75.0
DWEQ,1865.0,18.7985,18.8,18.7709,18.8,18.7709,2023-02-16,4.0
GCTK,214.0,1.1971,1.195,1.195,1.195,1.195,2023-02-16,10.0
QTJA,34333.0,18.68,18.602899999999998,18.5428,18.7199,18.5428,2023-02-16,105.0
DJUN,15855.0,33.8596,33.76,33.7207,33.93,33.7,2023-02-16,68.0
MZZ,11581.0,13.9634,14.11,14.1102,14.1102,13.931000000000001,2023-02-16,31.0
UNOV,9880.0,28.8909,28.85,28.7881,28.92,28.7881,2023-02-16,31.0
MCAC,363837.0,10.1914,10.19,10.19,10.2,10.185,2023-02-16,96.0
BWNB,6003.0,22.4399,22.47,22.3033,22.5,22.2501,2023-02-16,58.0
SOHOO,1281.0,25.0416,24.9,25.3,25.3,24.75,2023-02-16,22.0
TYRA,40991.0,13.2888,12.78,13.45,13.91,12.5128,2023-02-16,672.0
OSI,110.0,9.969100000000001,9.97,9.97,9.97,9.97,2023-02-16,2.0
XVOL,1828.0,18.1082,18.17,18.1124,18.17,18.1,2023-02-16,5.0
SISI,1271.2,8.975999999999999,8.6,9.0,9.099,8.6,2023-02-16,63.0
FRSG,94939.0,10.13,10.13,10.12,10.14,10.12,2023-02-16,36.0
ERESW,30989.0,0.21960000000000002,0.2539,0.22,0.2539,0.2199,2023-02-16,12.0
PSMJ,600.0,21.8033,21.77,21.7198,21.83,21.7198,2023-02-16,6.0
CEAD,106987.0,0.9699000000000001,0.97,0.9333,1.0095,0.93,2023-02-16,539.0
VIASP,5835.0,24.9025,24.82,24.9589,25.0399,24.73,2023-02-16,46.0
CZFS,13198.68,85.8505,85.099,86.4307,86.4307,84.6535,2023-02-16,678.0
CVY,2555.0,23.1664,23.09,23.0752,23.2026,23.0752,2023-02-16,21.0
FJUL,10052.0,36.2948,36.18,36.1017,36.3599,36.1017,2023-02-16,66.0
ATCOpD,9472.0,22.6,22.7949,22.768,22.86,22.26,2023-02-16,64.0
FCA,3882.0,22.2177,22.19,22.1378,22.36,21.99,2023-02-16,42.0
SOLOW,807.0,0.07605,0.065575,0.08,0.08025499999999999,0.065575,2023-02-16,10.0
XC,490.0,25.8228,25.82,25.9271,25.9271,25.82,2023-02-16,9.0
FLAU,6638.0,28.0525,27.9503,28.0075,28.2199,27.95,2023-02-16,22.0
BSJT,5646.0,20.261,20.23,20.19,20.2822,20.19,2023-02-16,67.0
HYDW,3201.0,44.6429,44.606700000000004,44.5071,44.68,44.5071,2023-02-16,46.0
TLTE,8149.0,49.7565,49.4864,49.6157,49.8,49.4864,2023-02-16,65.0
JZRO,183.0,24.5793,24.6,24.595,24.6,24.595,2023-02-16,6.0
VRAI,3012.0,24.5845,24.4,24.5255,24.68,24.4,2023-02-16,28.0
CWBC,1619.0,15.0159,15.0001,15.01,15.02,15.0,2023-02-16,32.0
RNDM,974.0,48.6911,48.57,48.4692,48.75,48.4692,2023-02-16,18.0
BNNR,7890.0,10.2,10.2,10.2,10.2,10.2,2023-02-16,34.0
ARBKL,25941.0,4.4568,4.2303,4.52,4.9199,4.2303,2023-02-16,142.0
PCRB,1183.0,48.8685,48.87,48.905,48.905,48.86,2023-02-16,12.0
STIXW,10300.0,0.07144,0.07,0.074199,0.074199,0.0675,2023-02-16,16.0
PTIX,2821.0,2.11,2.06,2.06,2.2021,2.06,2023-02-16,35.0
AHRN,8043.0,10.35,10.35,10.3501,10.3501,10.35,2023-02-16,18.0
PLDR,7522.0,22.8002,22.8,22.6545,22.8,22.6545,2023-02-16,10.0
ESGRO,4395.0,24.0004,24.025,23.9993,24.05,23.8,2023-02-16,48.0
BECO,307.0,21.5741,21.56,21.5434,21.6,21.5434,2023-02-16,6.0
ZFOXW,2870.0,0.147,0.15230000000000002,0.13,0.16,0.13,2023-02-16,12.0
PHYD,952.0,49.544200000000004,49.54,49.481,49.56,49.481,2023-02-16,10.0
TYA,17157.0,15.088,15.051,15.0515,15.13,15.04,2023-02-16,54.0
IJUL,55310.0,25.1362,25.085,25.07,25.245,25.07,2023-02-16,105.0
BLACU,161187.0,10.1548,10.1601,10.1589,10.17,10.1496,2023-02-16,213.0
BRKH,78751.0,10.26,10.26,10.25,10.26,10.25,2023-02-16,28.0
CYTO,601.45,51.334,52.8,50.6,55.384,50.2,2023-02-16,172.0
PBUS,2521.0,41.1121,40.99,40.78,41.304,40.78,2023-02-16,31.0
BOXX,281.0,100.6749,100.67,100.69,100.69,100.67,2023-02-16,11.0
WFIG,594.0,43.7245,43.731,43.6763,43.781,43.6763,2023-02-16,10.0
ICLK,15196.0,3.7938,3.75,3.85,3.95,3.69,2023-02-16,124.0
MISL,2216.0,23.1582,23.06,23.05,23.26,23.05,2023-02-16,33.0
SIHY,9132.0,43.6234,43.58,43.5234,43.65,43.5234,2023-02-16,213.0
PBND,39914.0,21.9142,21.89,21.906,21.9401,21.89,2023-02-16,25.0
KIMpM,15166.0,22.4434,22.415,22.55,22.55,22.28,2023-02-16,79.0
LWAY,4546.0,5.69,5.76,5.66,5.76,5.65,2023-02-16,50.0
FAZEW,35099.0,0.08985000000000001,0.089699,0.0884,0.09,0.0883,2023-02-16,43.0
DUNEW,6250.0,0.043280000000000006,0.040101,0.04299,0.049950999999999995,0.040101,2023-02-16,7.0
ONFOW,302.0,0.2599,0.27,0.2492,0.27,0.2492,2023-02-16,4.0
AAME,4045.0,2.3237,2.2693,2.42,2.42,2.26,2023-02-16,61.0
AVAC,300201.0,10.35,10.35,10.35,10.35,10.35,2023-02-16,4.0
COWG,850.0,20.8149,20.79,20.6297,20.8295,20.6297,2023-02-16,10.0
GIA,7503.0,10.3804,10.38,10.38,10.4,10.37,2023-02-16,29.0
GIA.U,1200.0,10.4,10.4,10.3999,10.4,10.3999,2023-02-16,4.0
QEMM,1268.0,55.896,55.731700000000004,55.8368,55.9,55.731700000000004,2023-02-16,21.0
PAVMZ,5100.0,0.17880000000000001,0.195,0.22,0.22,0.17,2023-02-16,4.0
MID,2209.0,46.7267,46.67,46.31,46.88,46.31,2023-02-16,18.0
SIEB,3168.0,1.7938,1.7662,1.77,1.83,1.7662,2023-02-16,32.0
PLTNW,12930.0,0.058550000000000005,0.059000000000000004,0.059800000000000006,0.059800000000000006,0.053901,2023-02-16,16.0
SBBA,2102.0,25.1866,25.28,25.29,25.29,25.0501,2023-02-16,13.0
RHEpA,2317.0,3.5223,3.51,3.6835,3.6835,3.5,2023-02-16,14.0
LFACW,150257.0,0.1343,0.15,0.16970000000000002,0.1699,0.1095,2023-02-16,41.0
INAQ,255000.0,10.1622,10.17,10.17,10.17,10.16,2023-02-16,27.0
FCAP,2275.0,27.3019,27.11,27.4,27.4,27.11,2023-02-16,62.0
PSApH,9311.0,25.2589,25.3722,25.22,25.3722,25.15,2023-02-16,108.0
ACAQ.WS,2606.0,0.056650000000000006,0.0392,0.0693,0.0693,0.0392,2023-02-16,29.0
FOSLL,5512.0,16.8126,17.02,16.78,17.02,16.66,2023-02-16,44.0
SVIIW,892.0,0.30910000000000004,0.325,0.2793,0.33340000000000003,0.2793,2023-02-16,20.0
MSDAU,201.0,10.19,10.19,10.19,10.19,10.19,2023-02-16,3.0
MSDA,101.0,10.18,10.18,10.18,10.18,10.18,2023-02-16,2.0
PCGpA,3657.0,22.0129,22.1931,22.1,22.1931,21.95,2023-02-16,39.0
TESS,7915.0,4.7572,4.79,4.75,4.79,4.75,2023-02-16,42.0
XPAXW,100.0,0.145,0.145,0.145,0.145,0.145,2023-02-16,1.0
IBD,13365.0,23.0952,23.09,23.0833,23.14,23.0201,2023-02-16,60.0
SGG,1964.0,67.208,67.2,67.25,67.38,67.0801,2023-02-16,50.0
NAMSW,1800.0,1.7575,1.76,1.82,1.83,1.6600000000000001,2023-02-16,18.0
HOLD,306.0,97.3725,97.35,97.44,97.44,97.35,2023-02-16,9.0
PRAY,1477.0,23.4753,23.3213,23.4366,23.58,23.3213,2023-02-16,14.0
CUBIpF,3147.0,25.5128,25.51,25.51,25.51,25.51,2023-02-16,25.0
HBB,3028.0,13.082,13.21,13.17,13.21,13.1012,2023-02-16,121.0
GTACU,2709.0,10.8771,11.4,10.61,11.5,10.61,2023-02-16,41.0
DVOL,3369.0,26.1681,26.0699,26.1337,26.2467,26.065,2023-02-16,27.0
PSCH,10704.0,46.9135,46.625,46.8133,47.175,46.625,2023-02-16,104.0
PBS,16469.0,38.0253,37.91,37.7908,38.2799,37.7908,2023-02-16,48.0
NWTN,5756.0,11.3739,11.1,11.48,11.49,11.03,2023-02-16,86.0
AMUB,1855.0,14.8895,14.84,14.856,14.89,14.84,2023-02-16,18.0
DVLU,133.0,24.4289,24.43,24.42,24.43,24.42,2023-02-16,4.0
JHPI,4452.0,22.928,22.92,22.885,22.95,22.885,2023-02-16,47.0
PUI,9202.0,33.3963,33.2178,33.38,33.5839,33.2178,2023-02-16,23.0
PLAOW,8751.0,0.07885,0.0702,0.0898,0.111,0.0522,2023-02-16,51.0
NUHY,6894.0,20.45,20.44,20.381,20.461,20.381,2023-02-16,70.0
GJH,2351.0,8.5425,8.53,8.54,8.626,8.53,2023-02-16,7.0
SFLR,855.0,24.2351,24.23,24.1433,24.23,24.1433,2023-02-16,10.0
XUSP,550.0,26.0282,26.03,25.9464,26.04,25.9464,2023-02-16,6.0
ABEQ,5484.0,28.4235,28.27,28.3479,28.47,28.27,2023-02-16,28.0
GDE,6393.0,22.7089,22.3857,22.56,22.93,22.3857,2023-02-16,93.0
TOK,4787.0,87.4069,87.6071,87.24,88.145,87.24,2023-02-16,18.0
WE.WS,13244.0,0.2039,0.2,0.2228,0.2228,0.2,2023-02-16,11.0
RFCI,9913.0,22.174,22.165,22.1687,22.2,22.16,2023-02-16,21.0
JFBRW,26249.0,0.14880000000000002,0.15,0.11510000000000001,0.15,0.11510000000000001,2023-02-16,27.0
FLGV,9894.0,20.7823,20.78,20.7661,20.81,20.75,2023-02-16,27.0
GBF,3138.0,103.5588,103.4782,103.3954,103.63,103.3954,2023-02-16,59.0
RMCF,16248.0,5.0275,5.01,5.0,5.09,4.9,2023-02-16,125.0
CTApA,725.0,66.2787,65.2815,66.79,66.79,65.2815,2023-02-16,11.0
FTDS,1572.0,45.8757,45.58,45.61,45.9899,45.58,2023-02-16,8.0
BOSC,5052.0,2.4453,2.52,2.46,2.52,2.44,2023-02-16,19.0
EBLU,1391.0,40.1765,40.1404,40.0998,40.3526,40.07,2023-02-16,23.0
JULW,3436.0,27.979,27.87,27.92,28.0599,27.87,2023-02-16,28.0
ZTAQW,6582.0,0.1545,0.19890000000000002,0.15230000000000002,0.2124,0.1058,2023-02-16,79.0
SAMT,18596.0,23.0643,23.08,23.0493,23.166,23.0493,2023-02-16,62.0
SBpD,5944.0,24.7315,24.7501,24.6,24.88,24.6,2023-02-16,47.0
ZEV.WS,12921.0,0.057580000000000006,0.06,0.06570000000000001,0.0688,0.056,2023-02-16,34.0
OCTW,4565.0,28.8619,28.87,28.84,28.94,28.83,2023-02-16,25.0
